"2025-04-03 14:12:38pm",SYSADMIN,"Created new transaction",REGULAR
"2025-04-03 14:13:08pm",SYSADMIN,"Added item discount to transaction"
"2025-04-03 14:13:33pm",SYSADMIN,"Added item discount to transaction"
"2025-04-03 14:13:45pm",SYSADMIN,"Added global discount to transaction"
"2025-04-03 14:14:00pm",SYSADMIN,"Completed the tranasction",,15
"2025-04-03 14:15:19pm",SYSADMIN,"Created new transaction",REGULAR
"2025-04-03 14:15:46pm",SYSADMIN,"Added item discount to transaction"
"2025-04-03 14:16:35pm",SYSADMIN,"Added global discount to transaction"
"2025-04-03 14:16:50pm",SYSADMIN,"Completed the tranasction",,16
"2025-04-03 14:18:13pm",SYSADMIN,"Created new transaction",REGULAR
"2025-04-03 16:34:24pm",SYSADMIN,"Created new transaction",REGULAR
"2025-04-03 16:34:30pm",SYSADMIN,"Created new transaction",REGULAR
"2025-04-03 16:35:26pm",SYSADMIN,"Added global discount to transaction"
"2025-04-03 16:35:54pm",SYSADMIN,"Completed the tranasction",,17
"2025-04-03 16:36:16pm",SYSADMIN,"Created new transaction",REGULAR
